Product ID,Product Name,Manufacturer,Estimated Wholesale Price,Match Score,Description,Specifications,Quantity,NAICS Code,Contract ID,Solicitation Title,Solicitation URL,Location,Date Added
352,"Commander, Fleet Readiness Centers (COMFRC); Digital Group; Depot Maintenance, Repair and Overhaul (MRO)/Naval Air Systems Command (NAVAIR) Depot Maintenance System (NDMS) IT Program/Project Functional Requirements, and Software Lifecycle Support (ITPSS)",,,,"This is a Sources Sought notice from the Commander, Fleet Readiness Centers (COMFRC) Digital Group for market research purposes. The government is seeking potential sources to provide IT Program/Pr...",,,,1de30abed726496f8c74feb8e518df80,"Commander, Fleet Readiness Centers (COMFRC); Digital Group; Depot Maintenance, Repair and Overhaul (MRO)/Naval Air Systems Command (NAVAIR) Depot Maintenance System (NDMS) IT Program/Project Functional Requirements, and Software Lifecycle Support (ITPSS)",https://sam.gov/workspace/contract/opp/1de30abed726496f8c74feb8e518df80/view,,2025-12-04 18:10:06
353,"39--BLOCK,TACKLE",,,,"The provided solicitation description is blank. No information regarding the procuring entity, required products or services, delivery location, or contact details could be extracted from the docum...",,,,3200f875ae2d45f99605e1262b8d9e78,"39--BLOCK,TACKLE",https://sam.gov/workspace/contract/opp/3200f875ae2d45f99605e1262b8d9e78/view,,2025-12-04 18:10:06
354,Bulk Cement,,,,"This is a solicitation for the procurement of bulk cement, identified as line item '1L'. The provided documentation is minimal and does not include details on quantity, specifications, delivery loc...",,,,b0cb26178e444634b44c8973ffcd1727,Bulk Cement,https://sam.gov/workspace/contract/opp/b0cb26178e444634b44c8973ffcd1727/view,,2025-12-04 18:10:06
355,J073--Sources Sought Notice - Repair AVTEC Tray Conveyor System Washington DC VAMC 36C24526Q0152,,,,The Department of Veterans Affairs is seeking sources capable of providing repair services for an AVTEC Tray Conveyor System at the Washington DC VA Medical Center. The scope of work requires the c...,,,,24119baa7c714f488eb1893dd505e223,J073--Sources Sought Notice - Repair AVTEC Tray Conveyor System Washington DC VAMC 36C24526Q0152,https://sam.gov/workspace/contract/opp/24119baa7c714f488eb1893dd505e223/view,,2025-12-04 18:10:06
356,USCGC James Steering Actuator Overhaul,,,,"This solicitation requires a contractor to provide all necessary labor, materials, and technical representation to overhaul the starboard rotary vane steering actuator assembly for the CGC JAMES. T...",,,,8784d7dd7c5a4b9da4bb645c033e1525,USCGC James Steering Actuator Overhaul,https://sam.gov/workspace/contract/opp/8784d7dd7c5a4b9da4bb645c033e1525/view,,2025-12-04 18:10:06
357,"39--RAMP,MOBILE,CONTAIN",,,,"The provided solicitation document is blank, and therefore no information regarding the scope of work, required products or services, delivery location, or soliciting entity could be extracted.",,,,030dd6eb4b004beeb6b8afbed9ceca7d,"39--RAMP,MOBILE,CONTAIN",https://sam.gov/workspace/contract/opp/030dd6eb4b004beeb6b8afbed9ceca7d/view,,2025-12-04 18:10:06
358,Multiple Award Construction Contract (MACC) - Large Scale Military Projects,,,,This is a solicitation for a Design-Build/Design-Bid-Build (DB/DBB) IDIQ Multiple Award Construction Contract (MACC) for large-scale general construction projects at military facilities within NAVF...,,,,2d6370c91ca946fc96b5f4319f61d8e9,Multiple Award Construction Contract (MACC) - Large Scale Military Projects,https://sam.gov/workspace/contract/opp/2d6370c91ca946fc96b5f4319f61d8e9/view,,2025-12-04 18:10:06
359,"SPE4A526R0108, 2915010513751, FLYBALL AND HEAD GO, P/N570386-1",,,,"The DLA Aviation is conducting market research through this sources sought synopsis to identify parties interested and capable of manufacturing a 'FLYBALL AND HEAD GO', NSN 2915010513751. This is n...",,,,1235005c7e7d45d2992d53a75eadaf80,"SPE4A526R0108, 2915010513751, FLYBALL AND HEAD GO, P/N570386-1",https://sam.gov/workspace/contract/opp/1235005c7e7d45d2992d53a75eadaf80/view,,2025-12-04 18:10:06
360,DA10--Department of Veterans Affairs- Data Call Centers - RFI,,,,"The Department of Veterans Affairs (VA) is seeking information for its Contact Center Consolidation initiative. The goal is to streamline over 60 decentralized call centers, including 18+ clinical ...",,,,cbf343f405394775b4ec925ee8f6b341,DA10--Department of Veterans Affairs- Data Call Centers - RFI,https://sam.gov/workspace/contract/opp/cbf343f405394775b4ec925ee8f6b341/view,,2025-12-04 18:10:06
361,CaseCracker (CNFO),,,,The Naval Criminal Investigative Service (NCIS) requires services and supplies to outfit three interview rooms at the Washington Navy Yard. The scope includes de-installing two existing CaseCracker...,,,,66e0f14365b04f4384da7740d2e39760,CaseCracker (CNFO),https://sam.gov/workspace/contract/opp/66e0f14365b04f4384da7740d2e39760/view,,2025-12-04 18:10:06
362,AN/SPY-6(V) Production RFI/Sources Sought,,,,The Naval Sea Systems Command (NAVSEA) is conducting market research via a Request for Information (RFI) for a future multi-award Indefinite Delivery Indefinite Quantity (IDIQ) contract to procure ...,,,,534923be19e841a088670d31d70f91a0,AN/SPY-6(V) Production RFI/Sources Sought,https://sam.gov/workspace/contract/opp/534923be19e841a088670d31d70f91a0/view,,2025-12-04 18:10:06
363,USCGC Alder Fire Main Repair,,,,"This solicitation is for the renewal of firemain piping on the USCGC ALDER (WLB 216), located at Guard Sector San Francisco. The scope of work includes cropping out, fabricating, and installing new...",,,,a3609bf9a8174224b921b68c4a6baa92,USCGC Alder Fire Main Repair,https://sam.gov/workspace/contract/opp/a3609bf9a8174224b921b68c4a6baa92/view,,2025-12-04 18:10:06
364,Integrated Behavioral Health Services,,,,This solicitation is for Integrated Behavioral Health System (IBHS) services for the North Carolina National Guard Reserve Component members and their dependents. The contractor must provide all ne...,,,,87751f63229a4c59aff23eca9e1463f4,Integrated Behavioral Health Services,https://sam.gov/workspace/contract/opp/87751f63229a4c59aff23eca9e1463f4/view,,2025-12-04 18:10:06
365,Armed Protective Security Officer Services at Customs and Border Protection Locations throughout Puerto Rico for Federal Protective Service,,,,"The Department of Homeland Security (DHS), Federal Protective Service (FPS) is issuing a request for proposals to provide Armed Protective Security Officer (PSO) services for Customs and Border Pro...",,,,617d246aed4d4b379e26b98535ff26fd,Armed Protective Security Officer Services at Customs and Border Protection Locations throughout Puerto Rico for Federal Protective Service,https://sam.gov/workspace/contract/opp/617d246aed4d4b379e26b98535ff26fd/view,,2025-12-04 18:10:06
366,"Type A base course, 3,500,000 lbs",,,,"This solicitation is for the procurement of 3,500,000 pounds of Type A base course. Base course is a layer of material in a roadway or pavement structure. No further details regarding technical spe...",,,,c333d7e93e8e4d20b8fd379fb666baf0,"Type A base course, 3,500,000 lbs",https://sam.gov/workspace/contract/opp/c333d7e93e8e4d20b8fd379fb666baf0/view,,2025-12-04 18:10:06
367,ALR-67(V)3 FST Lab Advanced Test & Check (ATAC-4) bench,,,,The Naval Air Systems Command (NAVAIR) is conducting market research to identify potential sources capable of providing and building the ALR-67(V)3 Advanced Test and Check (ATAC) Bench. This effort...,,,,11f878a23702448a8319f5c3b0b0f987,ALR-67(V)3 FST Lab Advanced Test & Check (ATAC-4) bench,https://sam.gov/workspace/contract/opp/11f878a23702448a8319f5c3b0b0f987/view,,2025-12-04 18:10:06
368,DDSP Elevator Maintenance,,,,"This solicitation requires preventative and corrective maintenance services for 11 elevators, 1 dumbwaiter, and 3 platform lifts at DLA Distribution Susquehanna, PA. The contract will be a Firm-Fix...",,,,6b5be7ec2379473daaf7457150f8d2ab,DDSP Elevator Maintenance,https://sam.gov/workspace/contract/opp/6b5be7ec2379473daaf7457150f8d2ab/view,,2025-12-04 18:10:06
369,Combined Pest Control,,,,"This is a Request for Quotes for comprehensive pest control services for the U.S. Coast Guard at Base Cape Cod and various other locations throughout Barnstable County, Massachusetts, including Nan...",,,,2745cc147b5a4547944b8e46b9949bde,Combined Pest Control,https://sam.gov/workspace/contract/opp/2745cc147b5a4547944b8e46b9949bde/view,,2025-12-04 18:10:06
370,"METER, LCR",,,,"This is a total small business set-aside solicitation for the manufacture of six (6) units of an LCR Meter, part number E4980AL-052, associated with CAGE code 1LQK8. Key requirements include adhere...",,,,c2df6c830e014f7f847ef298bb4b194d,"METER, LCR",https://sam.gov/workspace/contract/opp/c2df6c830e014f7f847ef298bb4b194d/view,,2025-12-04 18:10:06
371,"GAGE,DEPTH,VERNIER",,,,"This solicitation is for the procurement of a commercial GAGE,DEPTH,VERNIER, also known as a Vernier Depth Gauge, which is a component of the AN/SPG-62A SSE AEGIS RADAR SYSTEM. The required item mu...",,,,cc102e7a5ca34347a6578cc13fb044ad,"GAGE,DEPTH,VERNIER",https://sam.gov/workspace/contract/opp/cc102e7a5ca34347a6578cc13fb044ad/view,,2025-12-04 18:10:06
372,"TRANSMITTER,PRESSUR",,,,"This solicitation is for the procurement of one TRANSMITTER,PRESSUR. The required item must conform to the design specified by CAGE code 65048 and reference number 742RF0015DXDA. Key requirements i...",,,,f97a34d609ce4e21a5e89654c0c4082c,"TRANSMITTER,PRESSUR",https://sam.gov/workspace/contract/opp/f97a34d609ce4e21a5e89654c0c4082c/view,,2025-12-04 18:10:06
373,Repair/Repair and Modify Fuel Management Panels,,,,The United States Coast Guard (USCG) Aviation Logistics Center (ALC) has issued a notice of intent to award a sole-source contract to GE Aviation Systems LLC for the repair and modification of PANE...,,,,ef388f3d2d77443fa4d04d3974d4e2de,Repair/Repair and Modify Fuel Management Panels,https://sam.gov/workspace/contract/opp/ef388f3d2d77443fa4d04d3974d4e2de/view,,2025-12-04 18:10:06
374,Geranyl Acetol Lures (Tetropium),,,,"The USDA APHIS PPQ is seeking to establish a 5-year, firm-fixed-price, Indefinite Delivery Indefinite Quantity (IDIQ) contract for Geranyl Acetol Lures (Tetropium). This is a Small Business Set-Asi...",,,,0dd00890bb314404976a84120b914a4d,Geranyl Acetol Lures (Tetropium),https://sam.gov/workspace/contract/opp/0dd00890bb314404976a84120b914a4d/view,,2025-12-04 18:10:06
375,J065--MALDI Biotyper Maintenance Services,,,,"This is a sole-source justification for a firm-fixed-price contract to procure maintenance services for MALDI Biotyper equipment from the Original Equipment Manufacturer (OEM), Bruker Scientific. T...",,,,7fd75e1b358c4192967692539690cd25,J065--MALDI Biotyper Maintenance Services,https://sam.gov/workspace/contract/opp/7fd75e1b358c4192967692539690cd25/view,,2025-12-04 18:10:06
376,Verizon Telecommunications Technician to support legacy system,,,,The Naval Research Laboratory (NRL) has issued a Notice of Intent to award a sole source purchase order to Verizon Business Network Services LLC. The requirement is for an annual Telecommunications...,,,,48269f9dcd63478184b76d7dff06164b,Verizon Telecommunications Technician to support legacy system,https://sam.gov/workspace/contract/opp/48269f9dcd63478184b76d7dff06164b/view,,2025-12-04 18:10:06
1,W912HN26RA003 - Hartwell O/M Project,,,,,,,,5086eb051bbe496fb2f0af7b7f53a6eb,W912HN26RA003 - Hartwell O/M Project,https://sam.gov/workspace/contract/opp/5086eb051bbe496fb2f0af7b7f53a6eb/view,,2025-12-04 18:10:05
2,2nd QTR FY 26 Kosher Menu Solicitation,,,,"The provided document content is empty, and therefore no specific details about the solicitation's requirements, products, or delivery location could be extracted. Key information such as the solic...",,,,0ecd4c36a54845c7a2eb24fd55feb93e,2nd QTR FY 26 Kosher Menu Solicitation,https://sam.gov/workspace/contract/opp/0ecd4c36a54845c7a2eb24fd55feb93e/view,,2025-12-04 18:10:05
3,2026 TRB Annual Meeting exhibit space,,,,"The Federal Highway Administration (FHWA) intends to award a single-source purchase order to Hargrove, LLC for rental equipment and related services for the 2026 Transportation Research Board (TRB)...",,,,45753ab762ef4560b1e11460f62b9c0a,2026 TRB Annual Meeting exhibit space,https://sam.gov/workspace/contract/opp/45753ab762ef4560b1e11460f62b9c0a/view,,2025-12-04 18:10:05
4,ELECTRONIC COMPONENT,,,,"This is a pre-solicitation notice from DLA Land Warren for the procurement of 34 units of an electronic component (NSN: 5998-99-485-3369), with an option for an additional 34 units. The acquisition...",,,,0aa1d4a53e8d4dcb95ddb4d0d161f15f,ELECTRONIC COMPONENT,https://sam.gov/workspace/contract/opp/0aa1d4a53e8d4dcb95ddb4d0d161f15f/view,,2025-12-04 18:10:05
5,"Special Connector Assembly, iaw PN M24231/13-003",,,,,,,,cf730786dcf94cf0a7a7410555cf835c,"Special Connector Assembly, iaw PN M24231/13-003",https://sam.gov/workspace/contract/opp/cf730786dcf94cf0a7a7410555cf835c/view,,2025-12-04 18:10:05
6,Ft. Buchanan Microgrid,,,,"This is a market survey for the construction of an installation-level microgrid at Fort Buchanan, Puerto Rico. The Design/Bid/Build project involves installing twelve 570 KW diesel generators, a 2....",,,,be9f3b3369db499faa593f0b8b6f445c,Ft. Buchanan Microgrid,https://sam.gov/workspace/contract/opp/be9f3b3369db499faa593f0b8b6f445c/view,,2025-12-04 18:10:05
7,2nd QTR FY 26 Subsistence Solicitation,,,,"No specific details regarding the solicitation, product requirements, delivery location, or soliciting entity could be extracted from the provided document content.",,,,25dbe42c6d8a43da885bb5fa9468fd1b,2nd QTR FY 26 Subsistence Solicitation,https://sam.gov/workspace/contract/opp/25dbe42c6d8a43da885bb5fa9468fd1b/view,,2025-12-04 18:10:05
8,Carrier Drive Assembly,,,,"No specific details regarding the soliciting entity, product requirements, or delivery location were found in the provided document. The content was insufficient to determine the scope of the solic...",,,,d59f85b702074d0884a97f92055d4002,Carrier Drive Assembly,https://sam.gov/workspace/contract/opp/d59f85b702074d0884a97f92055d4002/view,,2025-12-04 18:10:05
9,H391--Underground Storage Inspection & Maintenance,,,,,,,,5dcb66e67e354a88861a6dee6cf418b2,H391--Underground Storage Inspection & Maintenance,https://sam.gov/workspace/contract/opp/5dcb66e67e354a88861a6dee6cf418b2/view,,2025-12-04 18:10:05
10,6515--Ophthalmology Chairs,,,,"This is a Request for Information (RFI) for market research purposes issued by the Southern Arizona VA Medical Center. The government is seeking sources capable of supplying, installing, and mainta...",,,,a8bd8a6dd1044b93808d4be7e3a7522f,6515--Ophthalmology Chairs,https://sam.gov/workspace/contract/opp/a8bd8a6dd1044b93808d4be7e3a7522f/view,,2025-12-04 18:10:05
11,"Facility Investment Services for 99th Readiness Division (RD), Region 4A",,,,"This is a sources sought notice from the U.S. Army Corps of Engineers, Philadelphia District, for market research purposes regarding Facility Investment Services (FIS) for the 99th Readiness Divisi...",,,,7e5f693f86c34feb951ec67d6437709a,"Facility Investment Services for 99th Readiness Division (RD), Region 4A",https://sam.gov/workspace/contract/opp/7e5f693f86c34feb951ec67d6437709a/view,,2025-12-04 18:10:05
12,"Facility Investment Services for 99th Readiness Division (RD), Region 4B",,,,"This is a sources sought notice from the U.S. Army Corps of Engineers, Philadelphia District, for market research on small businesses capable of providing Facility Investment Services (FIS) for the...",,,,7cc34959f3744d089d13eb16a690b817,"Facility Investment Services for 99th Readiness Division (RD), Region 4B",https://sam.gov/workspace/contract/opp/7cc34959f3744d089d13eb16a690b817/view,,2025-12-04 18:10:05
13,"Facility Investment Services for 99th Readiness Division (RD), Region 4C",,,,"This is a Sources Sought Notice issued by the U.S. Army Corps of Engineers, Philadelphia District, for market research purposes. The government is seeking qualified small businesses capable of perf...",,,,b70576c3976147f89d6b338e60b47b0f,"Facility Investment Services for 99th Readiness Division (RD), Region 4C",https://sam.gov/workspace/contract/opp/b70576c3976147f89d6b338e60b47b0f/view,,2025-12-04 18:10:05
14,"Facility Investment Services for 99th Readiness Division (RD), Region 5",,,,"The U.S. Army Corps of Engineers, Philadelphia District, has issued a Sources Sought Notice for market research purposes regarding Facility Investment Services (FIS) for the 99th Readiness Division...",,,,0859cdf01916439da4225e89f911986b,"Facility Investment Services for 99th Readiness Division (RD), Region 5",https://sam.gov/workspace/contract/opp/0859cdf01916439da4225e89f911986b/view,,2025-12-04 18:10:05
15,"Document Shredding Services at Naval Hospital Beaufort, SC and Robins Air Force Base, GA",,,,No relevant information could be extracted from the provided document content.,,,,f950ec2dce08407cb0e8b9d19255cc29,"Document Shredding Services at Naval Hospital Beaufort, SC and Robins Air Force Base, GA",https://sam.gov/workspace/contract/opp/f950ec2dce08407cb0e8b9d19255cc29/view,,2025-12-04 18:10:05
16,4110--Countertop Ice and Water Dispenser,,,,"This solicitation document did not contain sufficient information to determine the scope of work, products required, or the soliciting entity.",,,,821efcf5e25f4dca91e51ac264bbe7c6,4110--Countertop Ice and Water Dispenser,https://sam.gov/workspace/contract/opp/821efcf5e25f4dca91e51ac264bbe7c6/view,,2025-12-04 18:10:05
17,RFI for Mobile Language Translation Services (MLTS),,,,,,,,44e2e62613d3471a85057c8ec24a8ed5,RFI for Mobile Language Translation Services (MLTS),https://sam.gov/workspace/contract/opp/44e2e62613d3471a85057c8ec24a8ed5/view,,2025-12-04 18:10:05
18,"59--SWITCH,PRESSURE",,,,"This is a Request for Quotation (RFQ) for the procurement of 15 units of a pressure switch, NSN 5930010722834. The item is a qualified products list (QPL) product, and interested parties must adher...",,,,4a5893077f1f4b95a03452b228dec837,"59--SWITCH,PRESSURE",https://sam.gov/workspace/contract/opp/4a5893077f1f4b95a03452b228dec837/view,,2025-12-04 18:10:05
19,"59--SWITCH,PUSH",,,,"This is a proposed procurement for 12 units of a PUSH SWITCH, NSN 5930011627316. The items are to be delivered to the DLA Distribution Depot in Oklahoma within 19 days. The solicitation is an RFQ, ...",,,,9268cb61b67b47cd96412e818a88cd3a,"59--SWITCH,PUSH",https://sam.gov/workspace/contract/opp/9268cb61b67b47cd96412e818a88cd3a/view,,2025-12-04 18:10:05
20,"43--PUMP,RECIPROCATING",,,,"This is a Request for Quotes (RFQ) for the procurement of 16 units of a reciprocating pump, NSN 4320010503874. The required delivery is to DLA Distribution Puget Sound within 168 days after the ord...",,,,91d24844f15d4dd4ae8b4382b66364b2,"43--PUMP,RECIPROCATING",https://sam.gov/workspace/contract/opp/91d24844f15d4dd4ae8b4382b66364b2/view,,2025-12-04 18:10:05
21,"48--VALVE,SOLENOID",,,,"This is a Request for Quote (RFQ) for the procurement of 19 units of a Solenoid Valve, identified by NSN 4810011881787. The required delivery is to DLA Distribution within 247 days after the date o...",,,,e67f3b141b594f5cbf637b673abbb24a,"48--VALVE,SOLENOID",https://sam.gov/workspace/contract/opp/e67f3b141b594f5cbf637b673abbb24a/view,,2025-12-04 18:10:05
22,"59--TRANSFORMER,POWER",,,,"This is a proposed procurement for 24 units of a power transformer, NSN 5950012039305. The items are to be delivered to DLA Distribution in San Diego within 79 days after the date of the order. The...",,,,d2d680e719454e189fe36e9abd1ad23d,"59--TRANSFORMER,POWER",https://sam.gov/workspace/contract/opp/d2d680e719454e189fe36e9abd1ad23d/view,,2025-12-04 18:10:05
23,10--CENTER SECTION,,,,"This is a proposed procurement for a total of 265 units of NSN 1005010688045, described as a CENTER SECTION. The requirement is split into two line items: Line 0001 for 264 units with a delivery ti...",,,,4dd3531a557341d88c040ad0c8dad249,10--CENTER SECTION,https://sam.gov/workspace/contract/opp/4dd3531a557341d88c040ad0c8dad249/view,,2025-12-04 18:10:05
24,"48--VALVE,SAFETY RELIEF",,,,"This is a Request for Quotation (RFQ) for the procurement of 6 units of a safety relief valve, identified by NSN 4820010890696. The required delivery is to W1A8 DLA Distribution San Joaquin within ...",,,,0c4fe3eae65a4442af587ebe64b52d74,"48--VALVE,SAFETY RELIEF",https://sam.gov/workspace/contract/opp/0c4fe3eae65a4442af587ebe64b52d74/view,,2025-12-04 18:10:05
25,"Noun_Valve, Linear, Direct_Application_F-15_NSN_4810-01-220-3996_Part_Number_MC11219-3",,,,"The provided document content is empty and does not contain any information regarding the solicitation. Therefore, key details such as the soliciting entity, contact information, product requiremen...",,,,410b2394773c42eb82a2a0f6b2a498cd,"Noun_Valve, Linear, Direct_Application_F-15_NSN_4810-01-220-3996_Part_Number_MC11219-3",https://sam.gov/workspace/contract/opp/410b2394773c42eb82a2a0f6b2a498cd/view,,2025-12-04 18:10:05
26,NAVAIR Mobile Facilities Procurement,,,,The Naval Air Warfare Center Aircraft Division intends to competitively solicit the production and delivery of six types of Mobile Facilities (MF) and associated First Article Testing. The MFs are ...,,,,65fcc9a926e743e5b1ed09dc2ae16d6a,NAVAIR Mobile Facilities Procurement,https://sam.gov/workspace/contract/opp/65fcc9a926e743e5b1ed09dc2ae16d6a/view,,2025-12-04 18:10:05
27,Authorized Protective Eyewear List,,,,No information was provided in the document content to generate a summary.,,,,b8101f6f483a41d6a266bc72d892d910,Authorized Protective Eyewear List,https://sam.gov/workspace/contract/opp/b8101f6f483a41d6a266bc72d892d910/view,,2025-12-04 18:10:05
28,Low phase noise 532 nm laser system,,,,"The Naval Research Laboratory (NRL) has issued a Notice of Intent to award a sole source purchase order to TOPTICA, Photonics, Inc. for a low phase noise 532 nm laser system. The procurement includ...",,,,ee46215e693740dfa09a968a726a2dbf,Low phase noise 532 nm laser system,https://sam.gov/workspace/contract/opp/ee46215e693740dfa09a968a726a2dbf/view,,2025-12-04 18:10:05
29,"16--FILTER ELEMENT,FLUI",,,,"The provided solicitation document is blank and contains no information regarding the procurement. Key details such as the soliciting entity, contact information, product or service requirements, a...",,,,c56b041babb44974af0268e25c53151c,"16--FILTER ELEMENT,FLUI",https://sam.gov/workspace/contract/opp/c56b041babb44974af0268e25c53151c/view,,2025-12-04 18:10:05
30,Intent to Award Sole Source- Oxford MPS Journals,,,,"The United States Air Force has issued a notice of intent to award a sole source, firm-fixed-price contract to Oxford University Press. The requirement is for a 12-month subscription to the Mathema...",,,,68d8f26411af444e8cb90a914b49fab0,Intent to Award Sole Source- Oxford MPS Journals,https://sam.gov/workspace/contract/opp/68d8f26411af444e8cb90a914b49fab0/view,,2025-12-04 18:10:05
31,"25--DOOR,HATCH,VEHICLE",,,,"This is a proposed procurement for four vehicular hatch doors, identified by NSN 2510015838987. The items are to be delivered to DLA Distribution Red River within 490 days of the order. The solicit...",,,,81b52cf059504b0c8d6078c2e8efbacf,"25--DOOR,HATCH,VEHICLE",https://sam.gov/workspace/contract/opp/81b52cf059504b0c8d6078c2e8efbacf/view,,2025-12-04 18:10:05
32,53--SEAL ASSEMBLY,,,,"This is a proposed procurement for 104 units of a Seal Assembly, NSN 5330011511110. The solicitation may result in an Automated Indefinite Delivery Contract (IDC) with a one-year term or a maximum ...",,,,ce96a48d268041d5990285c2ab526b6e,53--SEAL ASSEMBLY,https://sam.gov/workspace/contract/opp/ce96a48d268041d5990285c2ab526b6e/view,,2025-12-04 18:10:05
33,"61--PANEL,POWER DISTRIB",,,,"This is a proposed procurement for three units of a Power Distribution Panel, NSN 6110001520277. The solicitation is a Request for Quotation (RFQ) and requires delivery to DLA Distribution in San D...",,,,65c0d016cc644681b7b91c3ff65c10ff,"61--PANEL,POWER DISTRIB",https://sam.gov/workspace/contract/opp/65c0d016cc644681b7b91c3ff65c10ff/view,,2025-12-04 18:10:05
34,"47--TUBING,NONMETALLIC",,,,"This is a Request for Quotation (RFQ) for a proposed procurement of nonmetallic tubing, identified by NSN 4720013385809. The requirement is split into three line items with quantities of 2, 27, and...",,,,35f11772cf974a92bd5074754c16fffc,"47--TUBING,NONMETALLIC",https://sam.gov/workspace/contract/opp/35f11772cf974a92bd5074754c16fffc/view,,2025-12-04 18:10:05
35,"53--RUBBER SHEET,SOLID,",,,,"This solicitation is a Request for Quotation (RFQ) for 189 rolls of solid rubber sheets, identified by NSN 5330014904892. The procurement may result in an Automated Indefinite Delivery Contract (ID...",,,,a8022ccfdf194ecc94ad30d10be168e4,"53--RUBBER SHEET,SOLID,",https://sam.gov/workspace/contract/opp/a8022ccfdf194ecc94ad30d10be168e4/view,,2025-12-04 18:10:05
36,"53--SEAL,PLAIN ENCASED",,,,"This is a proposed procurement for 32 units of a SEAL,PLAIN ENCASED, identified by NSN 5330013212050. The solicitation may result in an Automated Indefinite Delivery Contract (IDC) for one year or ...",,,,7503e0ff3c6f4021b3888215d60bd487,"53--SEAL,PLAIN ENCASED",https://sam.gov/workspace/contract/opp/7503e0ff3c6f4021b3888215d60bd487/view,,2025-12-04 18:10:05
37,"42--COVER,LIFE PRESERVE",,,,"The Defense Logistics Agency (DLA) is seeking to procure 300 units of a Life Preserve Cover, identified by NSN 4220015183294. This solicitation may result in an Automated Indefinite Delivery Contra...",,,,449fd6b3e76c4d6d949e6c4096a172f7,"42--COVER,LIFE PRESERVE",https://sam.gov/workspace/contract/opp/449fd6b3e76c4d6d949e6c4096a172f7/view,,2025-12-04 18:10:05
38,"61--CABLE ASSEMBLY,SPEC",,,,This is a proposed procurement for six units of a specific Cable Assembly (NSN 6150015401482). The solicitation is an RFQ that may result in an Automated Indefinite Delivery Contract (IDC) with a t...,,,,3f2df333d296466cab0303b4526b3512,"61--CABLE ASSEMBLY,SPEC",https://sam.gov/workspace/contract/opp/3f2df333d296466cab0303b4526b3512/view,,2025-12-04 18:10:05
39,Notice of Intent to Sole Source-Internet/Equipment Services- Jicarilla Service Unit,,,,"The Indian Health Service (IHS), Albuquerque Area Office, has issued a Notice of Intent to award a sole-source, firm-fixed price contract to EnerStar Rentals and Service LTD. The contract is for pr...",,,,8cfa187e29124f14b07a2350c0ccd091,Notice of Intent to Sole Source-Internet/Equipment Services- Jicarilla Service Unit,https://sam.gov/workspace/contract/opp/8cfa187e29124f14b07a2350c0ccd091/view,,2025-12-04 18:10:05
40,"SALMON, POLLOCK & CATFISH PRODUCTS for use in Domestic Food Assistance Programs.",,,,"The provided document content is empty and does not contain any specific details about a solicitation. Key information such as the soliciting entity, required products or services, delivery locatio...",,,,e8519ed739d44266ac465d655d8a9b97,"SALMON, POLLOCK & CATFISH PRODUCTS for use in Domestic Food Assistance Programs.",https://sam.gov/workspace/contract/opp/e8519ed739d44266ac465d655d8a9b97/view,,2025-12-04 18:10:05
41,"53--ROLLER BED BRACKET,",,,,This is a proposed procurement for 29 units of ROLLER BED BRACKETs (NSN 5340200042302). The solicitation may result in an Automated Indefinite Delivery Contract (IDC) with a one-year term or a maxi...,,,,f31ffb9a82564dca81f4f036f4c1f07b,"53--ROLLER BED BRACKET,",https://sam.gov/workspace/contract/opp/f31ffb9a82564dca81f4f036f4c1f07b/view,,2025-12-04 18:10:05
42,"47--HOSE,NONMETALLIC",,,,"This is a request for quotation (RFQ) for the procurement of 1275 feet of nonmetallic hose, NSN 4720008037157. The item is a qualified products list (QPL) product, and all responsible sources may s...",,,,79be809cf69244379dda1e6fd0da8648,"47--HOSE,NONMETALLIC",https://sam.gov/workspace/contract/opp/79be809cf69244379dda1e6fd0da8648/view,,2025-12-04 18:10:05
43,61--POWER SUPPLY ASSEMB,,,,"The Defense Logistics Agency (DLA) is seeking quotes for the procurement of 14 units of a Power Supply Assembly, NSN 6130014565835. This RFQ may result in a one-year Automated Indefinite Delivery C...",,,,c4f7de10f1f5440789f9cc21d3abf718,61--POWER SUPPLY ASSEMB,https://sam.gov/workspace/contract/opp/c4f7de10f1f5440789f9cc21d3abf718/view,,2025-12-04 18:10:05
44,"29--FILTER ELEMENT,FLUI",,,,"The Defense Logistics Agency (DLA) is seeking to procure two units of a fluid filter element, identified by NSN 2940014003171. This solicitation is a Request for Quotation (RFQ), and only specific ...",,,,e60bb653823844d0b05bc6759985116e,"29--FILTER ELEMENT,FLUI",https://sam.gov/workspace/contract/opp/e60bb653823844d0b05bc6759985116e/view,,2025-12-04 18:10:05
45,"53--PLATE,MENDING",,,,"This solicitation is for the procurement of 12 mending plates, identified by NSN 5340011545268. The procurement may result in an Automated Indefinite Delivery Contract (IDC) with a term of one year...",,,,689788cf87dd4b0a8c413cd821345bf6,"53--PLATE,MENDING",https://sam.gov/workspace/contract/opp/689788cf87dd4b0a8c413cd821345bf6/view,,2025-12-04 18:10:05
46,"25--SHOCK ABSORBER,DIRE",,,,"This is a proposed procurement for 33 units of a shock absorber, NSN 2510015932844. The solicitation is an RFQ that may result in a one-year Automated Indefinite Delivery Contract (IDC) with a guar...",,,,81ad2c6976014d63918c389da9ebf6ad,"25--SHOCK ABSORBER,DIRE",https://sam.gov/workspace/contract/opp/81ad2c6976014d63918c389da9ebf6ad/view,,2025-12-04 18:10:05
